# HITEMP pruned exponential-sum Planck-mean surface v1
# T_grid 300.0 2500.0 50.0
# columns T_gas T_rad kappaP_cm2_per_molecule d_dTgas d_dTrad d2_dTgas_dTrad
1350.0 1250.0 2.64448530906628874e-20 -6.81086584975156370e-25 -2.40436042860649000e-23 4.26494062203304500e-29
1350.0 1300.0 2.52502658451408237e-20 -6.76115717797269536e-25 -2.36972160948483596e-23 1.51524584264942286e-28
1350.0 1350.0 2.40787621023870246e-20 -6.66358458240725411e-25 -2.31324048342793074e-23 2.34918552088004570e-28
1350.0 1400.0 2.29395799296574337e-20 -6.52972241947023004e-25 -2.24138429412573055e-23 2.97388060748087743e-28
1350.0 1450.0 2.18390952783441124e-20 -6.36902857431968550e-25 -2.15918498368457829e-23 3.42844839743527955e-28
1350.0 1500.0 2.07814674879806247e-20 -6.18915962724139838e-25 -2.07051992563170071e-23 3.74590997027913325e-28
1350.0 1550.0 1.97691560488836888e-20 -5.99626119027432095e-25 -1.97834659176737278e-23 3.95379489957879276e-28
1350.0 1600.0 1.88033307635533265e-20 -5.79522525910197813e-25 -1.88489513148977656e-23 4.07483596352293329e-28
1350.0 1650.0 1.78841950073563350e-20 -5.58991257771982537e-25 -1.79182435905224348e-23 4.12766304013712836e-28
1350.0 1700.0 1.70112389412230853e-20 -5.38334138379563094e-25 -1.70034689765021806e-23 4.12744864611164014e-28
1350.0 1750.0 1.61834367307490177e-20 -5.17784557152717063e-25 -1.61132885704091754e-23 4.08648363922941842e-28
1350.0 1800.0 1.53993992912216110e-20 -4.97520596877931763e-25 -1.52536878299829036e-23 4.01467674228312349e-28
1350.0 1850.0 1.46574918860747994e-20 -4.77675851202350519e-25 -1.44285990685224845e-23 3.91997988579656422e-28
1350.0 1900.0 1.39559240652359430e-20 -4.58348288460118314e-25 -1.36403904045433574e-23 3.80874556643019546e-28
1350.0 1950.0 1.32928179134094992e-20 -4.39607482266433487e-25 -1.28902485075133554e-23 3.68602416548890073e-28
1350.0 2000.0 1.26662593460494307e-20 -4.21500488294405790e-25 -1.21784772368520321e-23 3.55580952221423319e-28
1350.0 2050.0 1.20743361989239926e-20 -4.04056605958039571e-25 -1.15047298895321665e-23 3.42124065744580284e-28
1350.0 2100.0 1.15151660643813745e-20 -3.87291226051470877e-25 -1.08681891758494769e-23 3.28476678408144004e-28
1350.0 2150.0 1.09869161968965535e-20 -3.71208931920041106e-25 -1.02677061288747945e-23 3.14828184881915482e-28
1350.0 2200.0 1.04878173109058899e-20 -3.55805992774707958e-25 -9.70190681240512577e-24 3.01323395184625787e-28
1350.0 2250.0 1.00161726991633990e-20 -3.41072363156094170e-25 -9.16927382401165934e-24 2.88071415352836616e-28
1350.0 2300.0 9.57036378856592285e-21 -3.26993281918517038e-25 -8.66820810556065884e-24 2.75152842955657115e-28
1350.0 2350.0 9.14885300531005297e-21 -3.13550546959867498e-25 -8.19707539830305364e-24 2.62625588746699548e-28
1350.0 2400.0 8.75018462850520478e-21 -3.00723527776891211e-25 -7.75424075123807749e-24 2.50529580559504234e-28
1350.0 2450.0 8.37298415997034115e-21 -2.88489966313425458e-25 -7.33809375929087730e-24 2.38890559231090325e-28
1350.0 2500.0 8.01595661909971014e-21 -2.76826607072373550e-25 -6.94706663114301413e-24 2.27723137837352095e-28
1400.0 300.0 1.09043113519057285e-20 9.12832135151618565e-26 1.83878515175537667e-23 5.32808186762096758e-27
1400.0 350.0 1.23605121607519031e-20 3.61290738503489242e-25 4.08682620134537080e-23 5.15400772651680230e-27
1400.0 400.0 1.49604335102262169e-20 5.80662900812655303e-25 6.18686892205832271e-23 3.43859154827481598e-27
1400.0 450.0 1.83760034583323226e-20 6.95375272226601757e-25 7.28523202036947756e-23 1.12927526936802932e-27
1400.0 500.0 2.20645638358007511e-20 6.97269791567735998e-25 7.30823336776628264e-23 -9.74298345463145126e-28
1400.0 550.0 2.55522524262368665e-20 6.08053864384288087e-25 6.54080105062767646e-23 -2.48252907696152337e-27
1400.0 600.0 2.85323543544083769e-20 4.60038813709077583e-25 5.33273021926481146e-23 -3.33489021813111440e-27
1400.0 650.0 3.08594533076511778e-20 2.83696194653660844e-25 3.96812822864988921e-23 -3.64083854391955745e-27
1400.0 700.0 3.25062069683989662e-20 1.02374797597498876e-25 2.63506357120096991e-23 -3.56107663398636148e-27
1400.0 750.0 3.35175688861612760e-20 -6.84988527512376247e-26 1.43835405541241190e-23 -3.24535460002913808e-27
1400.0 800.0 3.39751069810461156e-20 -2.20181292096048645e-25 4.23714320166406919e-24 -2.80964086361388987e-27
1400.0 850.0 3.39732030600828187e-20 -3.48812475014255845e-25 -4.00066758690475409e-24 -2.33389586285043374e-27
1400.0 900.0 3.36049494913174032e-20 -4.53749460941350286e-25 -1.04469761018571864e-23 -1.86813719257816468e-27
1400.0 950.0 3.29548161522763848e-20 -5.36267913875423981e-25 -1.53155718220793605e-23 -1.44039330513254887e-27
1400.0 1000.0 3.20955989139325515e-20 -5.98646942034275161e-25 -1.88515350401345078e-23 -1.06383286015946980e-27
1400.0 1050.0 3.10878577932013830e-20 -6.43570631077638407e-25 -2.12949875330448270e-23 -7.42260905286361058e-28
1400.0 1100.0 2.99806699222178392e-20 -6.73763192503187370e-25 -2.28632392443266031e-23 -4.74005955111161728e-28
1400.0 1150.0 2.88129775952499680e-20 -6.91784473509869065e-25 -2.37438333445788008e-23 -2.54506508127304148e-28
1400.0 1200.0 2.76151172012698876e-20 -6.99929602401682989e-25 -2.40936349718710749e-23 -7.79450122927180410e-29
1400.0 1250.0 2.64103077274662743e-20 -7.00192848555064704e-25 -2.40409824251435603e-23 6.17740472798223624e-29
1400.0 1300.0 2.52159934221086267e-20 -6.94268812368016752e-25 -2.36891546477628121e-23 1.70477506351134589e-28
1400.0 1350.0 2.40450015604825571e-20 -6.83573585003163444e-25 -2.31201842904663917e-23 2.53449685896955188e-28
1400.0 1400.0 2.29065120679290742e-20 -6.69275099694451087e-25 -2.23985139856035971e-23 3.15324212320052789e-28
1400.0 1450.0 2.18068534226740286e-20 -6.52326267920622903e-25 -2.15742660620464463e-23 3.60071599960114152e-28
1400.0 1500.0 2.07501465633697646e-20 -6.33497304635470361e-25 -2.06860480104973842e-23 3.91038381677302010e-28
1400.0 1550.0 1.97388201837600710e-20 -6.13405399918105986e-25 -1.97632960496898964e-23 4.11010677425736588e-28
1400.0 1600.0 1.87740195945938364e-20 -5.92540952146185217e-25 -1.88281973820634297e-23 4.22286179351659223e-28
1400.0 1650.0 1.78559288626215746e-20 -5.71290189742024192e-25 -1.78972465456637511e-23 4.26745549312632478e-28
1400.0 1700.0 1.69840230719955779e-20 -5.49954341499569012e-25 -1.69824935868710912e-23 4.25918557978839240e-28
1400.0 1750.0 1.61572647467720859e-20 -5.28765678324418664e-25 -1.60925379263916598e-23 4.21042895565152715e-28
1400.0 1800.0 1.53742559351745781e-20 -5.07900811550750053e-25 -1.52333153315394574e-23 4.13115088282730379e-28
1400.0 1850.0 1.46333552638850066e-20 -4.87491638527501634e-25 -1.44087182658538766e-23 4.02933777625379064e-28
1400.0 1900.0 1.39327674307451836e-20 -4.67634301764062826e-25 -1.36210830372841645e-23 3.91136029151390162e-28
1400.0 1950.0 1.32706110897043428e-20 -4.48396489694198518e-25 -1.28715710460910532e-23 3.78227502976735985e-28
1400.0 2000.0 1.26449698516362819e-20 -4.29823364408333864e-25 -1.21604661874005439e-23 3.64607345451137911e-28
1400.0 2050.0 1.20539301348822998e-20 -4.11942359678737635e-25 -1.14874060836701729e-23 3.50588615196457462e-28
1400.0 2100.0 1.14956088084772938e-20 -3.94767053879787960e-25 -1.08515612304847671e-23 3.36414975625877219e-28
1400.0 2150.0 1.09681729421984413e-20 -3.78300288114680888e-25 -1.02517732296028784e-23 3.22274292773442629e-28
1400.0 2200.0 1.04698534794528367e-20 -3.62536670259728289e-25 -9.68666094705019434e-24 3.08309684255790525e-28
1400.0 2250.0 9.99895425549650727e-21 -3.47464580541283939e-25 -9.15470157009694620e-24 2.94628478898807618e-28
1400.0 2300.0 9.55385747324018076e-21 -3.33067773243285875e-25 -8.65429205651532960e-24 2.81309469834027099e-28
1400.0 2350.0 9.13302650465394880e-21 -3.19326651706334649e-25 -8.18379529751475025e-24 2.68408777486074441e-28
1400.0 2400.0 8.73500669379159036e-21 -3.06219279407412774e-25 -7.74157439015540810e-24 2.55964582503183680e-28
1400.0 2450.0 8.35842468660712626e-21 -2.93722178123475040e-25 -7.32601768521481519e-24 2.44000941445567179e-28
1400.0 2500.0 8.00198669440429415e-21 -2.81810954552725273e-25 -6.93555670172083078e-24 2.32530858839234012e-28
1450.0 300.0 1.09088748237946982e-20 9.14152923755087543e-26 1.86544498270987150e-23 5.33587413380444031e-27
1450.0 350.0 1.23785804590943931e-20 3.61606574903857666e-25 4.11258452632319867e-23 5.14957896673997567e-27
1450.0 400.0 1.49894481281413398e-20 5.80110147985089192e-25 6.20398249897764696e-23 3.40751085548358615e-27
1450.0 450.0 1.84106979790569480e-20 6.92637465531156257e-25 7.29073869008163389e-23 1.07444478415261730e-27
1450.0 500.0 2.20992739499333650e-20 6.91425682666409444e-25 7.30319028871543804e-23 -1.04165553971218758e-27
1450.0 550.0 2.55824141777986440e-20 5.98772900510707147e-25 6.52821398706388518e-23 -2.55096999393012464e-27
1450.0 600.0 2.85550319369800620e-20 4.47485650390248815e-25 5.31589911299664009e-23 -3.39631979506265440e-27
1450.0 650.0 3.08732423368659536e-20 2.68343421898272867e-25 3.94979612341122733e-23 -3.69095534839776011e-27
1450.0 700.0 3.25108740065996962e-20 8.48320069418599258e-26 2.61716252700868215e-23 -3.59851987460660381e-27
1450.0 750.0 3.35136522856759561e-20 -8.76047199771456518e-26 1.42206265062130698e-23 -3.27062071406945802e-27
1450.0 800.0 3.39635809571857642e-20 -2.40275474340571743e-25 4.09628808926883899e-24 -2.82419687174351616e-27
1450.0 850.0 3.39552326900577135e-20 -3.69404756110633917e-25 -4.11750879585472121e-24 -2.33957898937110726e-27
1450.0 900.0 3.35817296304806456e-20 -4.74442911282332176e-25 -1.05403497906742572e-23 -1.86679889672714753e-27
1450.0 950.0 3.29274756125311292e-20 -5.56754436467428732e-25 -1.53874215609505684e-23 -1.43371551390062483e-27
1450.0 1000.0 3.20651505608190883e-20 -6.18696565439571142e-25 -1.89044566433293659e-23 -1.05325236084809169e-27
1450.0 1050.0 3.10551786205440319e-20 -6.63018723160657202e-25 -2.13317605034499680e-23 -7.28955527892258703e-28
1450.0 1100.0 2.99464993653138379e-20 -6.92497872314124462e-25 -2.28865533846956227e-23 -4.58912435256043969e-28
1450.0 1150.0 2.87779260364377362e-20 -7.09735312224791927e-25 -2.37561450463772410e-23 -2.38351947347795482e-28
1450.0 1200.0 2.75796794506505890e-20 -7.17058014571447959e-25 -2.40971052957931910e-23 -6.12818347290215939e-29
1450.0 1250.0 2.63748782670898738e-20 -7.16484203777325937e-25 -2.40374640467316658e-23 7.85348054362939843e-29
1450.0 1300.0 2.51808815507826424e-20 -7.09726118186962414e-25 -2.36802060367851663e-23 1.87036854472878248e-28
1450.0 1350.0 2.40104454462271721e-20 -6.98212521723506811e-25 -2.31070974653664603e-23 2.69595974526955632e-28
1450.0 1400.0 2.28726912543169312e-20 -6.83120175977559908e-25 -2.23823475627579486e-23 3.30912945726760818e-28
1450.0 1450.0 2.17738996552525337e-20 -6.65407882593025441e-25 -2.15558788237333552e-23 3.75009278430968081e-28
1450.0 1500.0 2.07181529814415027e-20 -6.45849528284359023e-25 -2.06661304294570398e-23 4.05269763777168398e-28
1450.0 1550.0 1.97078490141515508e-20 -6.25064320632095122e-25 -1.97423985636878780e-23 4.24508854534594722e-28
1450.0 1600.0 1.87441085225737272e-20 -6.03543458807259320e-25 -1.88067550115114515e-23 4.35044914071383181e-28
1450.0 1650.0 1.78270962631038486e-20 -5.81673091736987138e-25 -1.78755998955554973e-23 4.38773409087589391e-28
1450.0 1700.0 1.69562722756445411e-20 -5.59753745099584983e-25 -1.69609065057928621e-23 4.37234456694121871e-28
1450.0 1750.0 1.61305874990266435e-20 -5.38016557445860865e-25 -1.60712121969930952e-23 4.31672730204788938e-28
1450.0 1800.0 1.53486351866013961e-20 -5.16636724612736930e-25 -1.52124027935227068e-23 4.23089221650738179e-28
1450.0 1850.0 1.46087674104441793e-20 -4.95744554201360186e-25 -1.43883307583290924e-23 4.12285171163432794e-28
1450.0 1900.0 1.39091841040267261e-20 -4.75434505093920155e-25 -1.36013005129444563e-23 3.99898872864434196e-28
1450.0 1950.0 1.32480005806144476e-20 -4.55772546828289527e-25 -1.28524481671322064e-23 3.86436223751868141e-28
1450.0 2000.0 1.26232982366050851e-20 -4.36802129412755734e-25 -1.21420376694920153e-23 3.72295902084172146e-28
1450.0 2050.0 1.20331621614016142e-20 -4.18549010939114160e-25 -1.14696910130575055e-23 3.57790009581690363e-28
1450.0 2100.0 1.14757085864662625e-20 -4.01025150695870355e-25 -1.08345665422898257e-23 3.43160926004434943e-28
1450.0 2150.0 1.09491044791203514e-20 -3.84231840465194382e-25 -1.02354965031147370e-23 3.28595027661816742e-28
1450.0 2200.0 1.04515810900135143e-20 -3.68162216528671270e-25 -9.67109264626649592e-24 3.14233825496525197e-28
1450.0 2250.0 9.98144287095853037e-21 -3.52803269376907777e-25 -9.13982683459711050e-24 3.00182989832798993e-28
1450.0 2300.0 9.53707287060724757e-21 -3.38137446769596334e-25 -8.64009212845731868e-24 2.86519650398354282e-28
1450.0 2350.0 9.11693547212107027e-21 -3.24143928100899541e-25 -8.17024865462114707e-24 2.73298292491720958e-28
1450.0 2400.0 8.71957714568656184e-21 -3.10799633456944917e-25 -7.72865764145549025e-24 2.60555512753196124e-28
1450.0 2450.0 8.34362573849988445e-21 -2.98080018818333237e-25 -7.31370627560377631e-24 2.48313849958038426e-28
1450.0 2500.0 7.98778870697136487e-21 -2.85959699115854029e-25 -6.92382546266926396e-24 2.36584866425841650e-28
1500.0 300.0 1.09134657345106063e-20 9.23729604121119498e-26 1.89214383160891143e-23 5.34372145097053369e-27
1500.0 350.0 1.23966859468608502e-20 3.62771802397656219e-25 4.13832361216589052e-23 5.14632739475234928e-27
1500.0 400.0 1.50184592975699830e-20 5.80518425382949107e-25 6.22094911314198480e-23 3.37978899022857441e-27
1500.0 450.0 1.84452853955043030e-20 6.91082842603030975e-25 7.29598491794612848e-23 1.02504808513064926e-27
1500.0 500.0 2.21337294156790224e-20 6.87072437986097870e-25 7.29782739573811724e-23 -1.10229784405138905e-27
1500.0 550.0 2.56121582356999775e-20 5.91330676720404232e-25 6.51530255759488070e-23 -2.61236039050887635e-27
1500.0 600.0 2.85771369270446276e-20 4.37115384632521549e-25 5.29877759170254948e-23 -3.45114118860654195e-27
1500.0 650.0 3.08863266020815699e-20 2.55481827415365048e-25 3.93122778250090081e-23 -3.73540998531956596e-27
1500.0 700.0 3.25147332157794689e-20 7.00342650985706422e-26 2.59908560363295228e-23 -3.63149320886233990e-27
1500.0 750.0 3.35088545814900808e-20 -1.03773268209721120e-25 1.40565310295091516e-23 -3.29266255284640883e-27
1500.0 800.0 3.39511277524393194e-20 -2.57300979706723382e-25 3.95475731350619966e-24 -2.83670409681815814e-27
1500.0 850.0 3.39363121675066270e-20 -3.86852532007446359e-25 -4.23460830755688448e-24 -2.34425166557693458e-27
1500.0 900.0 3.35575552802575740e-20 -4.91963885623316718e-25 -1.06336528426707956e-23 -1.86532405802981687e-27
1500.0 950.0 3.28991906507700171e-20 -5.74080015089659599e-25 -1.54589516084348016e-23 -1.42760847491810017e-27
1500.0 1000.0 3.20337785551345589e-20 -6.35628206767133720e-25 -1.89568774281184128e-23 -1.04379524466763831e-27
1500.0 1050.0 3.10216041841091215e-20 -6.79415942411409481e-25 -2.13679069794053494e-23 -7.17190197829531126e-28
1500.0 1100.0 2.99114670741376123e-20 -7.08266656416410217e-25 -2.29091592771325684e-23 -4.45660503502664531e-28
1500.0 1150.0 2.87420494736812018e-20 -7.24817858364873858e-25 -2.37677007018223190e-23 -2.24245737365619401e-28
1500.0 1200.0 2.75434551431465456e-20 -7.31424096013771283e-25 -2.40997974637132374e-23 -4.67974823746910434e-29
1500.0 1250.0 2.63387013020526033e-20 -7.30124146744282060e-25 -2.40331644286426540e-23 9.30464809869755651e-29
1500.0 1300.0 2.51450610177475885e-20 -7.22645225102981730e-25 -2.36704868691117870e-23 2.01323528324204145e-28
1500.0 1350.0 2.39752187221333405e-20 -7.10426723311619125e-25 -2.30932604491034990e-23 2.83481486035964715e-28
1500.0 1400.0 2.28382366892929949e-20 -6.94652691655309061e-25 -2.23654578686573773e-23 3.44279224482044480e-28
1500.0 1450.0 2.17403475356465391e-20 -6.76286688839034311e-25 -2.15367994222642499e-23 3.87782000818130190e-28
1500.0 1500.0 2.06855948243323511e-20 -6.56105463524930146e-25 -2.06455542138030744e-23 4.17407134564548918e-28
1500.0 1550.0 1.96763453373944025e-20 -6.34729685177276752e-25 -1.97208770889544913e-23 4.35992931184044555e-28
1500.0 1600.0 1.87136952715358087e-20 -6.12650995885576380e-25 -1.87847234697430358e-23 4.45874959420426020e-28
1500.0 1650.0 1.77977900820290804e-20 -5.90255259377114192e-25 -1.78533983903643268e-23 4.48960839462516825e-28
1500.0 1700.0 1.69280748020007248e-20 -5.67842208240634579e-25 -1.69387979178703708e-23 4.46799031928688650e-28
1500.0 1750.0 1.61034888417932847e-20 -5.45641845525809585e-25 -1.60493970297646983e-23 4.40639702682744422e-28
1500.0 1800.0 1.53226167291482323e-20 -5.23828012488088653e-25 -1.51910314118081449e-23 4.31487221195327022e-28
1500.0 1850.0 1.45838040583370084e-20 -5.02529534145758171e-25 -1.43675134161156628e-23 4.20144651479141550e-28
1500.0 1900.0 1.38852460791380232e-20 -4.81839325321173511e-25 -1.35811155298953233e-23 4.07250984427727607e-28
1500.0 1950.0 1.32250548460152591e-20 -4.61821797933621230e-25 -1.28329485693627937e-23 3.93312009020636206e-28
1500.0 2000.0 1.26013096220885764e-20 -4.42518864703384161e-25 -1.21232565651651450e-23 3.78725733123969276e-28
1500.0 2050.0 1.20120942470144248e-20 -4.23954790128848580e-25 -1.14516459311959080e-23 3.63803207020325581e-28
1500.0 2100.0 1.14555243909776931e-20 -4.06140099114220332e-25 -1.08172629253681324e-23 3.48785512757498003e-28
1500.0 2150.0 1.09297669916656129e-20 -3.89074717967648774e-25 -1.02189305111537747e-23 3.33857582049702384e-28
1500.0 2200.0 1.04330536759963941e-20 -3.72750491839915229e-25 -9.65525340213717618e-24 3.19159406945214748e-28
1500.0 2250.0 9.96368957739792856e-21 -3.57153196767523769e-25 -9.12469821672287286e-24 3.04795116909061357e-28
1500.0 2300.0 9.52005865132377599e-21 -3.42264142849190672e-25 -8.62565419754960584e-24 2.90840315937484189e-28
1500.0 2350.0 9.10062634923979759e-21 -3.28061447171901978e-25 -8.15647878492979551e-24 2.77348004392627191e-28
1500.0 2400.0 8.70394032074605462e-21 -3.14521040369867165e-25 -7.71553141377978680e-24 2.64353351920029412e-28
1500.0 2450.0 8.32862966387923418e-21 -3.01617458636476432e-25 -7.30119817847379217e-24 2.51877539073975386e-28
1500.0 2500.0 7.97340312625720716e-21 -2.89324463170121032e-25 -6.91190943929050306e-24 2.39930844917461360e-28
1550.0 300.0 1.09181249050530074e-20 9.41379188053126554e-26 1.91888254765376780e-23 5.35184758214532100e-27
1550.0 350.0 1.24148709100452318e-20 3.64778861522072645e-25 4.16404981848752327e-23 5.14443830364967206e-27
1550.0 400.0 1.50475150448870004e-20 5.81886368162039580e-25 6.23778569271664941e-23 3.35547814639193303e-27
1550.0 450.0 1.84798248062292039e-20 6.90708621111213841e-25 7.30099759916003784e-23 9.80977134888919725e-28
1550.0 500.0 2.21680044893499022e-20 6.84198357416378571e-25 7.29217765086517566e-23 -1.15646650625733122e-27
1550.0 550.0 2.56415758859848089e-20 5.85701154427125909e-25 6.50210119422836891e-23 -2.66702341763620807e-27
1550.0 600.0 2.85987773841339098e-20 4.28884872866408556e-25 5.28139779945969409e-23 -3.49970753480889227e-27
1550.0 650.0 3.08988291316579520e-20 2.45050737917156966e-25 3.91245064693859485e-23 -3.77454492245974870e-27
1550.0 700.0 3.25179199043718730e-20 5.79046209001041030e-26 2.58085437490669451e-23 -3.66030201789716458e-27
1550.0 750.0 3.35033203391153916e-20 -1.17095479933999857e-25 1.38914088737337751e-23 -3.31173456124839138e-27
1550.0 800.0 3.39378982121132387e-20 -2.71360130057252089e-25 3.81264825772558200e-24 -2.84736150952876530e-27
1550.0 850.0 3.39165959109843737e-20 -4.01266709210974320e-25 -4.35191928585350024e-24 -2.34805891808183053e-27
1550.0 900.0 3.35325821051326865e-20 -5.06429292771694156e-25 -1.07268808744151374e-23 -1.86380875492644172e-27
1550.0 950.0 3.28701162603001150e-20 -5.88365274977233926e-25 -1.55301918710950304e-23 -1.42212593234662701e-27
1550.0 1000.0 3.20016356967899462e-20 -6.49564266883625042e-25 -1.90088540364517072e-23 -1.03547995714438414e-27
1550.0 1050.0 3.09872839235074078e-20 -6.92884871325106136e-25 -2.14035037112830707e-23 -7.06954812579263452e-28
1550.0 1100.0 2.98757182668992963e-20 -7.21191037098081004e-25 -2.29311481790048875e-23 -4.34217604915738031e-28
1550.0 1150.0 2.87054882975483755e-20 -7.37151527061834727e-25 -2.37786014705950478e-23 -2.12138158082691600e-28
1550.0 1200.0 2.75065794426192003e-20 -7.43144441236803927e-25 -2.41018188363228584e-23 -3.44295255125295184e-29
1550.0 1250.0 2.63019065354080841e-20 -7.41225910775265676e-25 -2.40281942149550199e-23 1.05380540839839658e-28
1550.0 1300.0 2.51086559600215803e-20 -7.33135630424401199e-25 -2.36601088143845536e-23 2.13415059304421143e-28
1550.0 1350.0 2.39394399528058763e-20 -7.20321709370804846e-25 -2.30787842225696935e-23 2.95187447695054406e-28
1550.0 1400.0 2.28032614329725444e-20 -7.03974052253162541e-25 -2.23479539213830071e-23 3.55506112140356074e-28
1550.0 1450.0 2.17063047419819057e-20 -6.85059923834776833e-25 -2.15171339906118223e-23 3.98473228668714682e-28
1550.0 1500.0 2.06525745495698399e-20 -6.64358187931679154e-25 -2.06244219668717583e-23 4.27533259135117937e-28
1550.0 1550.0 1.96444065783801202e-20 -6.42490467805947821e-25 -1.96988302716193895e-23 4.45544159028860447e-28
1550.0 1600.0 1.86828724387046369e-20 -6.19948525686109333e-25 -1.87621971857777901e-23 4.54855458330469427e-28
1550.0 1650.0 1.77680983035654358e-20 -5.97117759595325975e-25 -1.78307321102098278e-23 4.57384454963747137e-28
1550.0 1700.0 1.68995142408489636e-20 -5.74297036454491300e-25 -1.69162535191745654e-23 4.54686088022586403e-28
1550.0 1750.0 1.60760481890113837e-20 -5.51715231956766780e-25 -1.60271737733846050e-23 4.48014632728129656e-28
1550.0 1800.0 1.52962760162374538e-20 -5.29544900251955613e-25 -1.51692782766567256e-23 4.38376830398226099e-28
1550.0 1850.0 1.45585369103695302e-20 -5.07913493871108876e-25 -1.43463391971620193e-23 4.26576857321232125e-28
1550.0 1900.0 1.38610215111788405e-20 -4.86912523321792824e-25 -1.35605970652698547e-23 4.13253916913692541e-28
1550.0 1950.0 1.32018386881974610e-20 -4.66605002303758557e-25 -1.28131374169406281e-23 3.98913380435819252e-28
1550.0 2000.0 1.25790656438126130e-20 -4.47031477657638852e-25 -1.21041844029170425e-23 3.83952408550420539e-28
1550.0 2050.0 1.19907850381340851e-20 -4.28214897912866332e-25 -1.14333289125063055e-23 3.68680923458587663e-28
1550.0 2100.0 1.14351120472593966e-20 -4.10164533087996320e-25 -1.07997051820499600e-23 3.53338707419444428e-28
1550.0 2150.0 1.09102136430206604e-20 -3.92879122181025147e-25 -1.02021269634995187e-23 3.38109300097259395e-28
1550.0 2200.0 1.04143218887542505e-20 -3.76349393713290153e-25 -9.63919200694137299e-24 3.23131266340618725e-28
1550.0 2250.0 9.94574265595285233e-21 -3.60560078460326099e-25 -9.10936176039359435e-24 3.08507313655786960e-28
1550.0 2300.0 9.50286085964552956e-21 -3.45491511623622775e-25 -8.61102172162374963e-24 2.94311657245803774e-28
1550.0 2350.0 9.08414306878565698e-21 -3.31120903598589719e-25 -8.14252671500458375e-24 2.80595960522553713e-28
1550.0 2400.0 8.68813815811846368e-21 -3.17423343620523547e-25 -7.70223444947647549e-24 2.67394119886322890e-28
1550.0 2450.0 8.31347651896590872e-21 -3.04372588401846720e-25 -7.28852999113418763e-24 2.54726113229596276e-28
1550.0 2500.0 7.95886822949023429e-21 -2.91941677954283097e-25 -6.89984321519656117e-24 2.42601090810208146e-28
1600.0 300.0 1.09228914960712027e-20 9.66622351424906136e-26 1.94566288381772776e-23 5.36039100375466352e-27
1600.0 350.0 1.24331763710606174e-20 3.67584985129118581e-25 4.18977008309570346e-23 5.14395832333529076e-27
1600.0 400.0 1.50766622398394615e-20 5.84169324455587753e-25 6.25450897449436130e-23 3.33445020632181403e-27
1600.0 450.0 1.85143738450294752e-20 6.91459271560053448e-25 7.30580260448942974e-23 9.41930771759319831e-28
1600.0 500.0 2.22021712806347141e-20 6.82729580913926770e-25 7.28627235927643788e-23 -1.20458255019712407e-27
1600.0 550.0 2.56707553433390851e-20 5.81787842829378934e-25 6.48864233727968524e-23 -2.71543227009206963e-27
1600.0 600.0 2.86200572758938611e-20 4.22673920870774395e-25 5.26378983072721870e-23 -3.54248535799567729e-27
1600.0 650.0 3.09108678669991397e-20 2.36907692276115570e-25 3.89349025416082557e-23 -3.80877906998576406e-27
1600.0 700.0 3.25205634058078874e-20 4.82813691695066150e-26 2.56248878045800593e-23 -3.68529465647191156e-27
1600.0 750.0 3.34971874121756380e-20 -1.27748509210529049e-25 1.37254017037041368e-23 -3.32810582885655972e-27
1600.0 800.0 3.39240358994038534e-20 -2.82641557733082773e-25 3.67004856639757337e-24 -2.85635989374780988e-27
1600.0 850.0 3.38962306497679373e-20 -4.12843633149418117e-25 -4.46940149323884743e-24 -2.35111990701314363e-27
1600.0 900.0 3.35069578215259670e-20 -5.18039840268848953e-25 -1.08200333233870886e-23 -1.86231001141667693e-27
1600.0 950.0 3.28403993559541012e-20 -5.99812437197562383e-25 -1.56011737232272331e-23 -1.41727313042867125e-27
1600.0 1000.0 3.19688666837066978e-20 -6.60706145716680474e-25 -1.90604426523867717e-23 -1.02827002040577317e-27
1600.0 1050.0 3.09523592390342230e-20 -7.03624235556807226e-25 -2.14386254632172071e-23 -6.98180306165102590e-28
1600.0 1100.0 2.98393902525931114e-20 -7.31465640037037197e-25 -2.29526081840799805e-23 -4.24490024781943960e-28
1600.0 1150.0 2.86683751706543024e-20 -7.46925783936974209e-25 -2.37889444708883916e-23 -2.01917534669455214e-28
1600.0 1200.0 2.74691800037166902e-20 -7.52402600061959754e-25 -2.41032721039136057e-23 -2.40538310443762051e-29
1600.0 1250.0 2.62646164059252948e-20 -7.49966622067978991e-25 -2.40226589532251794e-23 1.15669138284348366e-28
1600.0 1300.0 2.50717835123623041e-20 -7.41367727214757271e-25 -2.36491781819080986e-23 2.23448101759469207e-28
1600.0 1350.0 2.39032209724698241e-20 -7.28060986347651560e-25 -2.30637742703580390e-23 3.04852269381335377e-28
1600.0 1400.0 2.27678720911891867e-20 -7.11240844890174456e-25 -2.23299392059024125e-23 3.64731667538927725e-28
1600.0 1450.0 2.16718727740597000e-20 -6.91877314530049473e-25 -2.14969831674348807e-23 4.07219083182102556e-28
1600.0 1500.0 2.06191887088885331e-20 -6.70750695932136944e-25 -2.06028308930427490e-23 4.35781152510719271e-28
1600.0 1550.0 1.96121245228840671e-20 -6.48483107858344107e-25 -1.96763514955252841e-23 4.53291611004002781e-28
1600.0 1600.0 1.86517272412539485e-20 -6.25566144873638323e-25 -1.87392654922278536e-23 4.62110967886064864e-28
