# HITEMP pruned exponential-sum Planck-mean surface v1
# T_grid 300.0 2500.0 50.0
# columns T_gas T_rad kappaP_cm2_per_molecule d_dTgas d_dTrad d2_dTgas_dTrad
850.0 1400.0 4.46335527209698408e-21 8.72898132042354269e-25 -4.15578168768163937e-24 -1.53291292451534502e-27
850.0 1450.0 4.26210235723417502e-21 8.00680709436601103e-25 -3.89880737807887487e-24 -1.36007412275680803e-27
850.0 1500.0 4.07306541761820123e-21 7.36497404008948281e-25 -3.66641589551798235e-24 -1.21086210745412834e-27
850.0 1550.0 3.89511605058371087e-21 6.79263290644386205e-25 -3.45473472787298111e-24 -1.08154467402136951e-27
850.0 1600.0 3.72729789475698841e-21 6.28062730645409235e-25 -3.26071737698369727e-24 -9.69057270003624557e-28
850.0 1650.0 3.56879045650940772e-21 5.82119481822382412e-25 -3.08194731673586466e-24 -8.70869005688332727e-28
850.0 1700.0 3.41888149534186770e-21 5.40772725382805697e-25 -2.91648951944312624e-24 -7.84878557283849079e-28
850.0 1750.0 3.27694588760217254e-21 5.03457707147810468e-25 -2.76277813334271552e-24 -7.09332651519669351e-28
850.0 1800.0 3.14242938994183823e-21 4.69690005480408425e-25 -2.61953154285438794e-24 -6.42761744200596903e-28
850.0 1850.0 3.01483610831383918e-21 4.39052671049756517e-25 -2.48568811771749827e-24 -5.83928895994838038e-28
850.0 1900.0 2.89371877107079189e-21 4.11185656812606523e-25 -2.36035756532224933e-24 -5.31788858579013415e-28
850.0 1950.0 2.77867112672296142e-21 3.85777086547843334e-25 -2.24278403697930174e-24 -4.85455121627063948e-28
850.0 2000.0 2.66932195470071320e-21 3.62556008521816505e-25 -2.13231808315843278e-24 -4.44173213035425374e-28
850.0 2050.0 2.56533030395222117e-21 3.41286355719806099e-25 -2.02839527010910228e-24 -4.07298945870159157e-28
850.0 2100.0 2.46638166938349683e-21 3.21761891566053130e-25 -1.93051981302737026e-24 -3.74280604624215170e-28
850.0 2150.0 2.37218488767582150e-21 3.03801964543436354e-25 -1.83825199027217160e-24 -3.44644288144203466e-28
850.0 2200.0 2.28246958772065239e-21 2.87247929805809250e-25 -1.75119841111155581e-24 -3.17981796812121332e-28
850.0 2250.0 2.19698407123361544e-21 2.71960123104488427e-25 -1.66900444079921038e-24 -2.93940581480380552e-28
850.0 2300.0 2.11549352936925057e-21 2.57815293871577656e-25 -1.59134826031327940e-24 -2.72215371552569372e-28
850.0 2350.0 2.03777852388600783e-21 2.44704421416384244e-25 -1.51793616817040652e-24 -2.52541176973403300e-28
850.0 2400.0 1.96363367848501773e-21 2.32530851883962590e-25 -1.44849882920329914e-24 -2.34687419236231050e-28
850.0 2450.0 1.89286653878842697e-21 2.21208704637347658e-25 -1.38278824821987191e-24 -2.18452993893783324e-28
850.0 2500.0 1.82529656909370522e-21 2.10661505628838086e-25 -1.32057530119490411e-24 -2.03662104486759904e-28
900.0 300.0 3.61867644473493670e-20 1.50877854666829607e-23 -1.86047289328912845e-22 -1.72642519643980706e-26
900.0 350.0 2.85453380637554862e-20 1.36525923581722879e-23 -1.24450994889186694e-22 -3.58701644575305908e-26
900.0 400.0 2.33500497875501872e-20 1.17681971068810796e-23 -8.64224320612646798e-23 -3.79407844364743656e-26
900.0 450.0 1.96657582525797602e-20 9.95119102894131436e-24 -6.27502440897287714e-23 -3.42543821081407689e-26
900.0 500.0 1.69368249830590254e-20 8.36617846430250652e-24 -4.74540439026810097e-23 -2.90824181946226568e-26
900.0 550.0 1.48392820457809994e-20 7.04012714954461267e-24 -3.70720564075111060e-23 -2.40466435649877938e-26
900.0 600.0 1.31802094580016970e-20 5.95014588713395242e-24 -2.96819647581860207e-23 -1.96796865132401124e-26
900.0 650.0 1.18392673568810903e-20 5.05935379702554066e-24 -2.42153969487375186e-23 -1.60761835731127530e-26
900.0 700.0 1.07369703769353350e-20 4.33090408551440510e-24 -2.00584127229116016e-23 -1.31687929585669458e-26
900.0 750.0 9.81789465253348704e-21 3.73276850074410236e-24 -1.68374609644983178e-23 -1.08438571946326336e-26
900.0 800.0 9.04171536699160485e-21 3.23872081225093422e-24 -1.43094357341841958e-23 -8.98733268989987808e-27
900.0 850.0 8.37823314863255932e-21 2.82788295375991308e-24 -1.23059753740164938e-23 -7.50058305721831032e-27
900.0 900.0 7.80442902129993868e-21 2.48384227147133005e-24 -1.07048446758888625e-23 -6.30362301498250623e-27
900.0 950.0 7.30257993870446664e-21 2.19374630871657156e-24 -9.41455454539537645e-24 -5.33359649040841233e-27
900.0 1000.0 6.85896258551912713e-21 1.94751761284020775e-24 -8.36545668213075043e-24 -4.54184211944677641e-27
900.0 1050.0 6.46291201797511177e-21 1.73721996168549127e-24 -7.50410032594765688e-24 -3.89090125101474655e-27
900.0 1100.0 6.10611444284157576e-21 1.55656476452782474e-24 -6.78934324385733425e-24 -3.35194063579821754e-27
900.0 1150.0 5.78206644735883348e-21 1.40053347418711610e-24 -6.18950216420211704e-24 -2.90268965312928399e-27
900.0 1200.0 5.48565854237032341e-21 1.26509102268082988e-24 -5.68018805506238998e-24 -2.52584971101375254e-27
900.0 1250.0 5.21285403042225734e-21 1.14696872222005992e-24 -5.24263357771068745e-24 -2.20789131806494181e-27
900.0 1300.0 4.96044176143930035e-21 1.04349943514698774e-24 -4.86239408197360428e-24 -1.93815275182032844e-27
900.0 1350.0 4.72584626758491364e-21 9.52491835747631923e-25 -4.52833967636136871e-24 -1.70816673503836009e-27
900.0 1400.0 4.50698234764337552e-21 8.72133882166076930e-25 -4.23187601779661087e-24 -1.51115688663195501e-27
900.0 1450.0 4.30214394098656411e-21 8.00918169309631965e-25 -3.96634463352893643e-24 -1.34165968467780672e-27
900.0 1500.0 4.10991933437784169e-21 7.37583751413538032e-25 -3.72656343684498007e-24 -1.19523903550356051e-27
900.0 1550.0 3.92912650736574672e-21 6.81070439710120784e-25 -3.50847601064399115e-24 -1.06826927428854934e-27
900.0 1600.0 3.75876382541654685e-21 6.30482618367628401e-25 -3.30888473922923403e-24 -9.57768933412636252e-28
900.0 1650.0 3.59797239787931291e-21 5.85060379468546147e-25 -3.12524820980481351e-24 -8.61272386707899147e-28
900.0 1700.0 3.44600728454338278e-21 5.44156331104800600e-25 -2.95552764030724168e-24 -7.76729943078383722e-28
900.0 1750.0 3.30221540663105896e-21 5.07216837949712305e-25 -2.79807056073925844e-24 -7.02429469298419212e-28
900.0 1800.0 3.16601853539999945e-21 4.73766751937114982e-25 -2.65152271735913908e-24 -6.36934433733634996e-28
900.0 1850.0 3.03690012725842483e-21 4.43396911524496647e-25 -2.51476131110966262e-24 -5.79034575403366969e-28
900.0 1900.0 2.91439507550095990e-21 4.15753852672259024e-25 -2.38684433895956826e-24 -5.27706357567076884e-28
900.0 1950.0 2.79808167710721988e-21 3.90531298358242780e-25 -2.26697207913400798e-24 -4.82081063169125880e-28
900.0 2000.0 2.68757528563036584e-21 3.67463087088011471e-25 -2.15445773188293169e-24 -4.41418903230947938e-28
900.0 2050.0 2.58252325134516521e-21 3.46317272320491707e-25 -2.04870496434928191e-24 -4.05087890002939757e-28
900.0 2100.0 2.48260084780870695e-21 3.26891179689876873e-25 -1.94919066543720258e-24 -3.72546510945444156e-28
900.0 2150.0 2.38750795769390684e-21 3.09007251505639040e-25 -1.85545163687494747e-24 -3.43329453486069262e-28
900.0 2200.0 2.29696634615998488e-21 2.92509541275574549e-25 -1.76707426295603235e-24 -3.17035792685702183e-28
900.0 2250.0 2.21071739167661777e-21 2.77260747155579237e-25 -1.68368643910464096e-24 -2.93319177888401703e-28
900.0 2300.0 2.12852017553700389e-21 2.63139693937431189e-25 -1.60495121782534550e-24 -2.71879649867645305e-28
900.0 2350.0 2.05014985486236230e-21 2.50039189682601013e-25 -1.53056176446208772e-24 -2.52456794011000053e-28
900.0 2400.0 1.97539626164353025e-21 2.37864196328650336e-25 -1.46023731561803985e-24 -2.34823992912216491e-28
900.0 2450.0 1.90406268375663498e-21 2.26530264244619931e-25 -1.39371990844285913e-24 -2.18783587211817861e-28
900.0 2500.0 1.83596479398927201e-21 2.15962189335552215e-25 -1.33077170555563321e-24 -2.04162789509742216e-28
950.0 300.0 3.69180758496632598e-20 1.41802161463853361e-23 -1.86750366638698205e-22 -1.09946789516227904e-26
950.0 350.0 2.92116857051932225e-20 1.30114946878288679e-23 -1.26131436272339675e-22 -3.14307101966455674e-26
950.0 400.0 2.39268883543856188e-20 1.13122113579456038e-23 -8.82419996864285480e-23 -3.48940640965890831e-26
950.0 450.0 2.01549726698784327e-20 9.62214384802884152e-24 -6.44097667210448408e-23 -3.21602461990885966e-26
950.0 500.0 1.73490167728164387e-20 8.12486771408566118e-24 -4.88711478164218660e-23 -2.76242532776682124e-26
950.0 550.0 1.51867337878456431e-20 6.86038046116241668e-24 -3.82481916246887539e-23 -2.30142410173791918e-26
950.0 600.0 1.34742771036864206e-20 5.81434602681643839e-24 -3.06470828344584233e-23 -1.89359514291274672e-26
950.0 650.0 1.20896048584463535e-20 4.95546759727819333e-24 -2.50053881906203045e-23 -1.55313391596774306e-26
950.0 700.0 1.09514827832946712e-20 4.25057507228212841e-24 -2.07065703597417678e-23 -1.27633035166866380e-26
950.0 750.0 1.00029479673159587e-20 3.67009599899000182e-24 -1.73718895124587818e-23 -1.05376171694268019e-26
950.0 800.0 9.20240659772495312e-21 3.18947119270530919e-24 -1.47528588014330660e-23 -8.75287932802834581e-27
950.0 850.0 8.51864458478819553e-21 2.78897277251462562e-24 -1.26763969160864995e-23 -7.31880806266666314e-27
950.0 900.0 7.92784276770265915e-21 2.45299414655026442e-24 -1.10164117996254488e-23 -6.16102861367615396e-27
950.0 950.0 7.41165001643301701e-21 2.16925609247220036e-24 -9.67836868457158316e-24 -5.22051280155120434e-27
950.0 1000.0 6.95584962308515419e-21 1.92809440506977175e-24 -8.59025345651675550e-24 -4.45125046652154693e-27
950.0 1050.0 6.54938748338984450e-21 1.72187455926455829e-24 -7.69678965208243516e-24 -3.81764514833578456e-27
950.0 1100.0 6.18364102575643090e-21 1.54453082071943792e-24 -6.95542697889843127e-24 -3.29218871313680235e-27
950.0 1150.0 5.85186013043184822e-21 1.39121107294133253e-24 -6.33339283250453444e-24 -2.85356486758647878e-27
950.0 1200.0 5.54873673935750989e-21 1.25800582512085654e-24 -5.80545087196913252e-24 -2.48516996976358491e-27
950.0 1250.0 5.27007314715187287e-21 1.14174206984362988e-24 -5.35217024764381724e-24 -2.17398581343408221e-27
950.0 1300.0 5.01252671305530939e-21 1.03982625327764581e-24 -4.95858285239162034e-24 -1.90973043961222649e-27
950.0 1350.0 4.77341385119502069e-21 9.50124150484452741e-25 -4.61314264750819838e-24 -1.68422117317835225e-27
950.0 1400.0 4.55055989200496662e-21 8.70868417567455847e-25 -4.30692192525983315e-24 -1.49089672237760562e-27
950.0 1450.0 4.34218429971704111e-21 8.00586937727000382e-25 -4.03299319250381813e-24 -1.32445742803772526e-27
950.0 1500.0 4.14681302643683233e-21 7.38046858280625807e-25 -3.78595574858588170e-24 -1.18059299849042820e-27
950.0 1550.0 3.96321161428897177e-21 6.82210539699990871e-25 -3.56157436140766013e-24 -1.05577507552347567e-27
950.0 1600.0 3.79033411080354172e-21 6.32200612175939613e-25 -3.35650426526312744e-24 -9.47098010383915597e-28
950.0 1650.0 3.62728400743198853e-21 5.87272049195711519e-25 -3.16808227569362036e-24 -8.52155681545120288e-28
950.0 1700.0 3.47328430463952275e-21 5.46789690493875016e-25 -2.99416831951834628e-24 -7.68945435081738552e-28
950.0 1750.0 3.32765449882282660e-21 5.10210030583996001e-25 -2.83302527030485856e-24 -6.95792586757252826e-28
950.0 1800.0 3.18979281817109298e-21 4.77066372101787750e-25 -2.68322780973179397e-24 -6.31290634335439421e-28
950.0 1850.0 3.05916244106408987e-21 4.46956653096594937e-25 -2.54359324113254233e-24 -5.74253569583583283e-28
950.0 1900.0 2.93528073985700892e-21 4.19533414148238524e-25 -2.41312888526114675e-24 -5.23677583557570342e-28
950.0 1950.0 2.81771082726039113e-21 3.94495489106760749e-25 -2.29099199461494495e-24 -4.78710120832266519e-28
950.0 2000.0 2.70605485969186053e-21 3.71581092658852852e-25 -2.17645911835078337e-24 -4.38624726179645469e-28
950.0 2050.0 2.59994868560442899e-21 3.50562046258477703e-25 -2.06890260530985431e-24 -4.02800489161484465e-28
950.0 2100.0 2.49905752747926031e-21 3.31238936596729414e-25 -1.96777250386564254e-24 -3.70705162686937905e-28
950.0 2150.0 2.40307246195423140e-21 3.13437041651287287e-25 -1.87258254804744262e-24 -3.41881235430356532e-28
950.0 2200.0 2.31170751959808413e-21 2.97002891316715992e-25 -1.78289924360114398e-24 -3.15934392785196913e-28
950.0 2250.0 2.22469726877639400e-21 2.81801354791681106e-25 -1.69833331136911538e-24 -2.92523919475497298e-28
950.0 2300.0 2.14179478038851362e-21 2.67713166862436608e-25 -1.61853292845260830e-24 -2.71354688284185243e-28
950.0 2350.0 2.06276989463314694e-21 2.54632821151845894e-25 -1.54317834510996198e-24 -2.52170450313030635e-28
950.0 2400.0 1.98740772935368972e-21 2.42466771188298384e-25 -1.47197755860254377e-24 -2.34748197701997984e-28
950.0 2450.0 1.91550738342853127e-21 2.31131890466898495e-25 -1.40466280278282991e-24 -2.18893413458630921e-28
950.0 2500.0 1.84688079919867054e-21 2.20554151043219241e-25 -1.34098767055011161e-24 -2.04436057702541734e-28
1000.0 300.0 3.76062266615222257e-20 1.33591843784298927e-23 -1.87159408571064061e-22 -5.48494546328496735e-27
1000.0 350.0 2.98474277666093184e-20 1.24268837396218066e-23 -1.27601837678848088e-22 -2.74579971060922446e-26
1000.0 400.0 2.44819014743207473e-20 1.08941141598935933e-23 -8.99167076832485565e-23 -3.21397664124327335e-26
1000.0 450.0 2.06284065197058720e-20 9.31917406545812502e-24 -6.59694121635537791e-23 -3.02548974301002873e-26
1000.0 500.0 1.77496168293313233e-20 7.90189834553795503e-24 -5.02185619393971850e-23 -2.62917781237491971e-26
1000.0 550.0 1.55255382466593164e-20 6.69375447101178038e-24 -3.93749138814890082e-23 -2.20679350574967944e-26
1000.0 600.0 1.37618019532628691e-20 5.68804700325803463e-24 -3.15765668188210349e-23 -1.82527037714551769e-26
1000.0 650.0 1.23349292209165548e-20 4.85851172261355200e-24 -2.57692540448487001e-23 -1.50299426685839565e-26
1000.0 700.0 1.11621119691002228e-20 4.17531265606735328e-24 -2.13352725669960631e-23 -1.23896297046931448e-26
1000.0 750.0 1.01849654407695295e-20 3.61111420891107983e-24 -1.78916168780412760e-23 -1.02550668165294400e-26
1000.0 800.0 9.36070650830295587e-21 3.14288057631111868e-24 -1.51850213923724561e-23 -8.53632111738080002e-27
1000.0 850.0 8.65716140385242834e-21 2.75193749472192981e-24 -1.30380838447123531e-23 -7.15071971826573751e-27
1000.0 900.0 8.04974938732330711e-21 2.42341808893786739e-24 -1.13211234822046727e-23 -6.02901387874148840e-27
1000.0 950.0 7.51951871604189348e-21 2.14556987734544162e-24 -9.93674303003116724e-24 -5.11568130281796394e-27
1000.0 1000.0 7.05177910186784822e-21 1.90910873124772344e-24 -8.81068953409010950e-24 -4.36714458478382997e-27
1000.0 1050.0 6.63510174809083096e-21 1.70667777123411766e-24 -7.88595007349509042e-24 -3.74951843643214647e-27
1000.0 1100.0 6.26056599346177657e-21 1.53241642473233085e-24 -7.11862983313328520e-24 -3.23651361515056502e-27
1000.0 1150.0 5.92118299400260561e-21 1.38162581654018848e-24 -6.47491264815628705e-24 -2.80769224921440123e-27
1000.0 1200.0 5.61145214587996180e-21 1.25051208524766020e-24 -5.92874820631095967e-24 -2.44709062264244382e-27
1000.0 1250.0 5.32701932467205220e-21 1.13599032063136375e-24 -5.46006667549224498e-24 -2.14216140701561679e-27
1000.0 1300.0 5.06441392776803660e-21 1.03553471578465717e-24 -5.05339470980062097e-24 -1.88297238500285937e-27
1000.0 1350.0 4.82084698939554661e-21 9.47063613715390128e-25 -4.69678377496312479e-24 -1.66160294247442892e-27
1000.0 1400.0 4.59405651488346220e-21 8.68850819293524195e-25 -4.38098311429246937e-24 -1.47168979154740995e-27
1000.0 1450.0 4.38218918532129106e-21 7.99456703494651492e-25 -4.09880407167952593e-24 -1.30808407399452160e-27
1000.0 1500.0 4.18370996516550017e-21 7.37674280741145778e-25 -3.84463336371071167e-24 -1.16659123587899539e-27
1000.0 1550.0 3.99733304036894126e-21 6.82486679011336457e-25 -3.61406160744698318e-24 -1.04377241465346598e-27
1000.0 1600.0 3.82196901553104805e-21 6.33033338699067809e-25 -3.40360052073056033e-24 -9.36791677144448608e-28
1000.0 1650.0 3.65668447797682542e-21 5.88582950005199810e-25 -3.21046799872969735e-24 -8.43297606781614723e-28
1000.0 1700.0 3.50067095565494300e-21 5.48511633471253350e-25 -3.03242493078380050e-24 -7.61330788894397387e-28
1000.0 1750.0 3.35322100624975673e-21 5.12285232328100974e-25 -2.86765132816088563e-24 -6.89250964843875595e-28
1000.0 1800.0 3.21370972054724045e-21 4.79444854280700550e-25 -2.71465224661015627e-24 -6.25679240633153846e-28
1000.0 1850.0 3.08158033983596522e-21 4.49595000148341095e-25 -2.57218625380234659e-24 -5.69451910403600659e-28
1000.0 1900.0 2.95633300400620760e-21 4.22393766211777182e-25 -2.43921093951995649e-24 -5.19583312564161205e-28
1000.0 1950.0 2.83751588714861685e-21 3.97544719708974617e-25 -2.31484130501699684e-24 -4.75235765026137442e-28
1000.0 2000.0 2.72471815898248289e-21 3.74790132420887338e-25 -2.19831788745028482e-24 -4.35695089894676268e-28
1000.0 2050.0 2.61756434742378616e-21 3.53905322734310886e-25 -2.08898224842691165e-24 -4.00350582588198213e-28
1000.0 2100.0 2.51570978085555403e-21 3.34693907065584867e-25 -1.98625804011705663e-24 -3.68678538300577718e-28
1000.0 2150.0 2.41883686645486055e-21 3.16983800793613617e-25 -1.88963630307999929e-24 -3.40228643294985053e-28
1000.0 2200.0 2.32665201953711553e-21 3.00623839611302459e-25 -1.79866398172252858e-24 -3.14612686459186422e-28
1000.0 2250.0 2.23888310304575899e-21 2.85480916475468263e-25 -1.71293489282737067e-24 -2.91495159925554696e-28
1000.0 2300.0 2.15527726963473084e-21 2.71437548612973644e-25 -1.63208257013753270e-24 -2.70585405114368686e-28
1000.0 2350.0 2.07559912394844445e-21 2.58389804450071262e-25 -1.55577454895239452e-24 -2.51631028683040413e-28
1000.0 2400.0 1.99962914173086976e-21 2.46245532719798014e-25 -1.48370776066743242e-24 -2.34412366245413230e-28
1000.0 2450.0 1.92716229681268278e-21 2.34922846014919240e-25 -1.41560478692195874e-24 -2.18737813839932052e-28
1000.0 2500.0 1.85800685797005647e-21 2.24348819187851919e-25 -1.35121078304805348e-24 -2.04439880558623316e-28
1050.0 300.0 3.82552410937183173e-20 1.26130439432386549e-23 -1.87309899055243754e-22 -6.38066636367034244e-28
1050.0 350.0 3.04551830061544464e-20 1.18908688681486789e-23 -1.28884052561927604e-22 -2.38946234491720802e-26
1050.0 400.0 2.50168370151009372e-20 1.05082982718929400e-23 -9.14602459399420705e-23 -2.96418665673635595e-26
1050.0 450.0 2.10872551186757835e-20 9.03814427753547710e-24 -6.74380030308693255e-23 -2.85144944134797825e-26
1050.0 500.0 1.81394593817490719e-20 7.69412644314266351e-24 -5.15021439882692383e-23 -2.50685142797840018e-26
1050.0 550.0 1.58562867172445919e-20 6.53780366061815452e-24 -4.04562221925585791e-23 -2.11959353709144414e-26
1050.0 600.0 1.40432074587253781e-20 5.56930986940477787e-24 -3.24732157009016701e-23 -1.76212694276676120e-26
1050.0 650.0 1.25755451727952743e-20 4.76692413129862485e-24 -2.65089969132759560e-23 -1.45654642322610721e-26
1050.0 700.0 1.13690769411049765e-20 4.10384125033999262e-24 -2.19459793682372994e-23 -1.20427591373289086e-26
1050.0 750.0 1.03641030750890474e-20 3.55476925368669785e-24 -1.83977252456340044e-23 -9.99229317792462560e-27
1050.0 800.0 9.51672407828888694e-21 3.09806942360168343e-24 -1.56067370311806771e-23 -8.33455797415413574e-27
1050.0 850.0 8.79385702701600265e-21 2.71603658499662216e-24 -1.33916551370800998e-23 -6.99382991248965850e-27
1050.0 900.0 8.17019511008272601e-21 2.39448575413045601e-24 -1.16194555175331095e-23 -5.90555905256881998e-27
1050.0 950.0 7.62621127742898292e-21 2.12215083850020212e-24 -1.01900464648103768e-23 -5.01744611496675937e-27
1050.0 1000.0 7.14675993099013137e-21 1.89009911781245012e-24 -9.02705293972772523e-24 -4.28815523146650526e-27
1050.0 1050.0 6.72005093397908261e-21 1.69123066058789617e-24 -8.07180775595251759e-24 -3.68538051771805208e-27
1050.0 1100.0 6.33687540519630036e-21 1.51987489710037824e-24 -7.27913015805711207e-24 -3.18395920585856853e-27
1050.0 1150.0 5.99001315019788129e-21 1.37147494914200452e-24 -6.61420265780388284e-24 -2.76426598310399262e-27
1050.0 1200.0 5.67377658438527824e-21 1.24234414964330641e-24 -6.05019174985549121e-24 -2.41092944096089542e-27
1050.0 1250.0 5.38365940498129162e-21 1.12947929419224742e-24 -5.56641127116515349e-24 -2.11183825735432188e-27
1050.0 1300.0 5.11606630921444319e-21 1.03041743626716029e-24 -5.14689946289934641e-24 -1.85738412946496897e-27
1050.0 1350.0 4.86810548283580330e-21 9.43125720226569677e-25 -4.77931790332443149e-24 -1.63988918432298555e-27
1050.0 1400.0 4.63742958809504378e-21 8.65916174456607719e-25 -4.45410231323263195e-24 -1.45317355877161574e-27
1050.0 1450.0 4.42211408825875162e-21 7.97379369750726408e-25 -4.16381012911113310e-24 -1.29222810830880585e-27
1050.0 1500.0 4.22056420690495927e-21 7.36332385963475007e-25 -3.90262105360290522e-24 -1.15296552654938871e-27
1050.0 1550.0 4.03144377520371800e-21 6.81777690422038488e-25 -3.66595585947235433e-24 -1.03202990421327144e-27
1050.0 1600.0 3.85362076577516402e-21 6.32870394200583091e-25 -3.45018610331285918e-24 -9.26649952854278699e-28
1050.0 1650.0 3.68612552387380057e-21 5.88891989000673867e-25 -3.25241339325100351e-24 -8.34525008853932457e-28
1050.0 1700.0 3.52811864971810398e-21 5.49229136225113009e-25 -3.07030166312074074e-24 -7.53735800252344300e-28
1050.0 1750.0 3.37886621401833948e-21 5.13356425556091271e-25 -2.90194972005041986e-24 -6.82674054811659095e-28
1050.0 1800.0 3.23772054753181169e-21 4.80822276234036443e-25 -2.74579432418848592e-24 -6.19986554990023737e-28
1050.0 1850.0 3.10410527195506818e-21 4.51237344656938668e-25 -2.60053638269810834e-24 -5.64530358853953806e-28
1050.0 1900.0 2.97750356365204390e-21 4.24264944567172800e-25 -2.46508462968428255e-24 -5.15336719858243923e-28
1050.0 1950.0 2.85744888735919079e-21 3.99613093742647770e-25 -2.33851253292607289e-24 -4.71581836173314398e-28
1050.0 2000.0 2.74351762271804580e-21 3.77027882983876118e-25 -2.22002521040420779e-24 -4.32563001858629104e-28
1050.0 2050.0 2.63532314667217608e-21 3.56287925962315260e-25 -2.10893392957478107e-24 -3.97679060695478392e-28
1050.0 2100.0 2.53251104049175506e-21 3.37199697007461751e-25 -2.00463635935026500e-24 -3.66414309700199243e-28
1050.0 2150.0 2.43475516990867170e-21 3.19593601696187660e-25 -1.90660119495329101e-24 -3.38325185314788189e-28
1050.0 2200.0 2.34175444695674858e-21 3.03320654759448864e-25 -1.81435611482151316e-24 -3.13029206873894953e-28
1050.0 2250.0 2.25323012747735268e-21 2.88249663256764378e-25 -1.72747828380701721e-24 -2.90195760622614572e-28
1050.0 2300.0 2.16892353251207555e-21 2.74264831615378897e-25 -1.64558680875216456e-24 -2.69538391618110074e-28
1050.0 2350.0 2.08859410772436886e-21 2.61263720059535205e-25 -1.56833669683280190e-24 -2.50808336354095466e-28
1050.0 2400.0 2.01201775462742893e-21 2.49155499976977276e-25 -1.49541397565774445e-24 -2.33789080362932996e-28
1050.0 2450.0 1.93898538230448201e-21 2.37859459502074310e-25 -1.42653171590988096e-24 -2.18291765679760418e-28
1050.0 2500.0 1.86930163965639805e-21 2.27303720512410773e-25 -1.36142675899021879e-24 -2.04151305363237512e-28
1100.0 300.0 3.88685876387012663e-20 1.19308518594462624e-23 -1.87232749440984384e-22 3.63390912610798306e-27
1100.0 350.0 3.10371921928387847e-20 1.13959423839581077e-23 -1.29997207364408638e-22 -2.06876085228063387e-26
1100.0 400.0 2.55331736024265414e-20 1.01493760621151691e-23 -9.28845843683101510e-23 -2.73667118147484233e-26
1100.0 450.0 2.15325148315959952e-20 8.77504569492079822e-24 -6.88232199555662005e-23 -2.69165744046726589e-26
1100.0 500.0 1.85192273454791572e-20 7.49848222115761298e-24 -5.27269607027180122e-23 -2.39388357206977584e-26
1100.0 550.0 1.61794527279848471e-20 6.39012218449453444e-24 -4.14955488467771410e-23 -2.03870037898104277e-26
1100.0 600.0 1.43188236657692483e-20 5.45621263998100526e-24 -3.33394111677398056e-23 -1.70333450238757282e-26
1100.0 650.0 1.28116821735970851e-20 4.67914427749574396e-24 -2.72263048966046645e-23 -1.41316302652358126e-26
1100.0 700.0 1.15725352266693220e-20 4.03487594833395229e-24 -2.25399094747913602e-23 -1.17178608580296146e-26
1100.0 750.0 1.05404660671010220e-20 3.49999020908866504e-24 -1.88911084147635456e-23 -9.74551409781568989e-27
1100.0 800.0 9.67052587477523353e-21 3.05413554351986456e-24 -1.60186700080705200e-23 -8.14458517264302257e-27
1100.0 850.0 8.92876915400491047e-21 2.68050276401661864e-24 -1.37376100131733172e-23 -6.84572015897594663e-27
1100.0 900.0 8.28919584409382877e-21 2.36553907838528672e-24 -1.19117864941890984e-23 -5.78869461915572426e-27
1100.0 950.0 7.73172702329233950e-21 2.09843031230878839e-24 -1.04385681759531526e-23 -4.92418648396845921e-27
1100.0 1000.0 7.24077872933097820e-21 1.87057081017355126e-24 -9.23956578136883528e-24 -4.21293614449636413e-27
1100.0 1050.0 6.80421188398941003e-21 1.67510011757860345e-24 -8.25453392643089742e-24 -3.62410379323545360e-27
1100.0 1100.0 6.41253855928629964e-21 1.50652495003057028e-24 -7.43706021139407264e-24 -3.13357401785058560e-27
1100.0 1150.0 6.05831406893131311e-21 1.36042105330092259e-24 -6.75136501263350002e-24 -2.72247791681575744e-27
1100.0 1200.0 5.73566902736556593e-21 1.23320197192208454e-24 -6.16986020957847451e-24 -2.37599595814880955e-27
1100.0 1250.0 5.43994890329283861e-21 1.12194095646113512e-24 -5.67126435135205705e-24 -2.08242333746831459e-27
1100.0 1300.0 5.16743673396610556e-21 1.02423393995866144e-24 -5.23914290310575566e-24 -1.83245391902946227e-27
1100.0 1350.0 4.91514021808094286e-21 9.38093828267428861e-25 -4.86077927634537901e-24 -1.61863637957783235e-27
1100.0 1400.0 4.68062852543072370e-21 8.61868536781658931e-25 -4.52630452779894658e-24 -1.43496212784934954e-27
1100.0 1450.0 4.46190736453653618e-21 7.94177029303280649e-25 -4.22802893560741413e-24 -1.27655254837297100e-27
1100.0 1500.0 4.25732338480519687e-21 7.33859045798761845e-25 -3.95993037073609938e-24 -1.13942059961515090e-27
1100.0 1550.0 4.06549100092578368e-21 6.79935293627456232e-25 -3.71726377148735225e-24 -1.02028798944882826e-27
1100.0 1600.0 3.88523631446488933e-21 6.31575689597966391e-25 -3.49626365945906030e-24 -9.16443977461705521e-28
1100.0 1650.0 3.71555405074308764e-21 5.88073842271748418e-25 -3.29391781152046171e-24 -8.25635494361944537e-28
1100.0 1700.0 3.55557439496465933e-21 5.48826408565715596e-25 -3.10779514963121843e-24 -7.45980965501239267e-28
1100.0 1750.0 3.40453735667239960e-21 5.13316287319023735e-25 -2.93591482661951431e-24 -6.75902203993557985e-28
1100.0 1800.0 3.26177286284814119e-21 4.81098856185129194e-25 -2.77664655213056395e-24 -6.14070184517333014e-28
